#frame	 avgInt
265	0.0407946
266	0.0409605
267	0.0410189
268	0.0410078
269	0.0407785
270	0.0407055
271	0.0408223
272	0.0404631
273	0.04047
274	0.0398743
275	0.0402633
276	0.0402013
277	0.0399407
278	0.0399996
279	0.0398895
280	0.0396173
281	0.0397736
282	0.0399142
283	0.0395567
284	0.0395341
285	0.0393429
286	0.0395455
287	0.0395309
288	0.0392385
289	0.0393207
290	0.0392433
291	0.03913
292	0.0390757
293	0.0388898
294	0.038688
295	0.0388198
296	0.0387804
297	0.0385009
298	0.0384448
299	0.0384787
300	0.0381028
301	0.0382892
302	0.0378479
303	0.0380057
304	0.0379672
305	0.0377682
306	0.0378381
307	0.03781
308	0.0378036
309	0.0379746
310	0.0380047
311	0.0377246
312	0.0379911
313	0.0380602
314	0.0381924
315	0.0382644
316	0.0384333
317	0.0387447
318	0.0388189
319	0.0392311
320	0.0388789
321	0.0394086
322	0.0393859
323	0.0394872
324	0.0396456
325	0.0398877
326	0.039698
327	0.0397789
328	0.040001
329	0.0398209
330	0.0397455
331	0.0396375
332	0.0397143
333	0.0395385
334	0.03949
335	0.0393442
336	0.0392837
337	0.0389921
338	0.038909
339	0.0383746
340	0.0386755
341	0.0381294
342	0.0382003
343	0.0380552
344	0.0378217
345	0.0375493
346	0.0375254
347	0.037566
348	0.0373147
349	0.0370764
350	0.0368924
351	0.0366793
352	0.0366754
353	0.0365158
354	0.0363364
355	0.0362448
356	0.0362786
357	0.0359198
358	0.0359342
359	0.0358666
360	0.0357515
361	0.035601
362	0.0356424
363	0.0355299
364	0.035342
365	0.035505
366	0.0354595
367	0.0353873
368	0.0352684
369	0.035293
370	0.0352308
371	0.0351419
372	0.0349647
373	0.0350535
374	0.0349615
375	0.034993
376	0.0346436
377	0.0349404
378	0.0347865
379	0.0347134
380	0.0347279
381	0.0346652
382	0.0347142
383	0.0344329
384	0.034651
385	0.0345258
386	0.0345711
387	0.0345058
388	0.034555
389	0.0343579
390	0.0343048
391	0.0343176
392	0.0343171
393	0.0343477
394	0.0344098
395	0.0342435
396	0.0341681
397	0.0341653
398	0.0341096
399	0.0338475
400	0.0339352
401	0.0340336
402	0.0339923
403	0.033945
404	0.0339484
405	0.0339753
406	0.0338762
407	0.0339315
408	0.0338894
409	0.0339492
410	0.0337719
411	0.0336915
412	0.0337803
413	0.033685
414	0.0336141
415	0.0335675
416	0.0336404
417	0.0336931
418	0.0335046
419	0.0335384
420	0.0334641
421	0.033413
422	0.0334473
423	0.0333928
424	0.0334776
425	0.0335307
426	0.0333893
427	0.0334677
428	0.0334795
429	0.0334214
430	0.0334184
431	0.0334597
432	0.0332286
433	0.0333278
434	0.0333915
435	0.0333475
436	0.0334711
437	0.0333403
438	0.0332042
439	0.0333006
440	0.0333795
441	0.0333053
442	0.0333551
443	0.0332005
444	0.0331834
445	0.0331166
446	0.0332362
447	0.0331164
448	0.0332612
449	0.033369
450	0.0332127
451	0.0333596
452	0.0331531
453	0.0332524
454	0.033066
455	0.0331477
456	0.0331171
457	0.0331927
458	0.0331167
459	0.0330977
460	0.0332626
461	0.0331626
462	0.0331454
463	0.0331112
464	0.0330857
465	0.0330752
466	0.0331276
467	0.0331462
468	0.0331895
469	0.0330615
470	0.0331437
471	0.033109
472	0.0330785
473	0.0331022
474	0.0331426
475	0.033017
476	0.0330134
477	0.0329739
478	0.0330497
479	0.0329599
480	0.0330877
481	0.0330054
482	0.0331068
483	0.0328574
484	0.032901
485	0.0331232
486	0.0332552
487	0.0331121
488	0.0330829
489	0.0330419
490	0.0331228
491	0.0330015
492	0.0331461
493	0.0329483
494	0.033055
495	0.0330648
496	0.033156
497	0.0332034
498	0.0330005
499	0.0331279
500	0.0330263
501	0.0331936
502	0.0330235
503	0.0330584
504	0.0331583
505	0.0330304
506	0.0331108
507	0.0330385
508	0.0332652
509	0.03309
510	0.032981
511	0.0329919
512	0.033086
513	0.0329315
514	0.0329422
515	0.0329704
516	0.0329124
517	0.0329992
518	0.0330829
519	0.032953
520	0.0330061
521	0.0330953
522	0.0330202
523	0.033101
524	0.033009
525	0.0330285
526	0.0330424
527	0.0330234
528	0.0330988
529	0.0330799
530	0.0330233
531	0.0330986
532	0.0331155
533	0.0331788
534	0.0329816
535	0.0329553
536	0.0329871
537	0.0330673
538	0.0331133
539	0.0331221
540	0.0330604
541	0.0329368
542	0.0330855
543	0.0330538
544	0.0329588
545	0.0330799
546	0.0329721
547	0.0329741
548	0.033059
549	0.0330326
550	0.0330343
551	0.0329335
552	0.0329145
553	0.03305
554	0.0330394
555	0.033133
556	0.0329474
557	0.032983
558	0.0330296
559	0.0330546
560	0.0330842
561	0.0331028
562	0.0330241
563	0.0331159
564	0.0331827
565	0.0330645
566	0.0331343
567	0.0329644
568	0.0329433
569	0.0328678
570	0.0331276
571	0.0330536
572	0.0330249
573	0.0331004
574	0.0329411
575	0.0332835
576	0.0330583
577	0.0330555
578	0.0329548
579	0.0331088
580	0.0329664
581	0.0330484
582	0.0330215
583	0.0331965
584	0.0330339
585	0.0331218
586	0.0330845
587	0.0329296
588	0.0330242
589	0.0330179
590	0.0329747
591	0.0330111
592	0.0330643
593	0.0328704
594	0.0331108
595	0.0331745
596	0.0330776
597	0.0331583
598	0.0329347
599	0.0330149
600	0.0330414
601	0.032929
602	0.0329399
603	0.0330082
604	0.0331
605	0.0330838
606	0.0330431
607	0.0331268
608	0.0330308
609	0.0330604
610	0.0330275
611	0.0329861
612	0.0331316
613	0.032936
614	0.0329432
615	0.0330157
616	0.0331386
617	0.0330491
618	0.0330028
619	0.0329434
620	0.0330531
621	0.0330422
622	0.0330946
623	0.0330765
624	0.0331071
625	0.0331519
626	0.0330033
627	0.0329701
628	0.0330046
629	0.0330032
630	0.0329593
631	0.0330118
632	0.0328819
633	0.0331146
634	0.032947
635	0.0330209
636	0.0330178
637	0.0329354
638	0.033085
639	0.0330997
640	0.0329518
641	0.0330631
642	0.0329462
643	0.0329516
644	0.032906
645	0.0330167
646	0.0328348
647	0.0328969
648	0.0329889
649	0.0330354
650	0.0329794
651	0.0329971
652	0.0329533
653	0.0330972
654	0.0330299
655	0.0329702
656	0.0329271
657	0.0330721
658	0.0329669
659	0.0329398
660	0.0330017
661	0.0329996
662	0.0330451
663	0.0329791
664	0.0329717
665	0.0330399
666	0.0329056
667	0.0330872
668	0.0329203
669	0.0331986
670	0.0329731
671	0.0329983
672	0.0329316
673	0.0331202
674	0.0332477
675	0.0330308
676	0.033137
677	0.0330393
678	0.0330914
679	0.0330648
680	0.0328639
681	0.0332026
682	0.0329465
683	0.0329949
684	0.0330463
685	0.0330039
686	0.0329815
