#frame	 avgInt
148	0.0552032
149	0.0552152
150	0.0553288
151	0.0551114
152	0.0552141
153	0.0552214
154	0.0551632
155	0.0552422
156	0.055259
157	0.0551215
158	0.0552282
159	0.0551092
160	0.0552451
161	0.0552282
162	0.0552248
163	0.055044
164	0.0551885
165	0.0551927
166	0.0550835
167	0.0551192
168	0.0551154
169	0.0550302
170	0.0551987
171	0.0552432
172	0.0552099
173	0.0551874
174	0.0552628
175	0.0552335
176	0.0551917
177	0.0551836
178	0.0552884
179	0.0551529
180	0.0552162
181	0.0552972
182	0.0551282
183	0.0552771
184	0.0552243
185	0.055321
186	0.055266
187	0.0553067
188	0.055325
189	0.0553772
190	0.0554766
191	0.0553881
192	0.0554699
193	0.055288
194	0.0555418
195	0.0556189
196	0.0555739
197	0.0557009
198	0.0556704
199	0.055747
200	0.0558044
201	0.0558846
202	0.0560615
203	0.0561017
204	0.056257
205	0.0562279
206	0.0563369
207	0.0563306
208	0.0564361
209	0.0566116
210	0.0566456
211	0.0567033
212	0.0567614
213	0.0569212
214	0.056871
215	0.0570765
216	0.0572685
217	0.0572506
218	0.0573621
219	0.0575056
220	0.0576519
221	0.0575746
222	0.0577596
223	0.0578608
224	0.0579629
225	0.0579925
226	0.0581079
227	0.0582169
228	0.0583061
229	0.058555
230	0.0582058
231	0.0585244
232	0.0586072
233	0.0587259
234	0.0587161
235	0.0587946
236	0.0587473
237	0.0587485
238	0.0590975
239	0.058819
240	0.0589057
241	0.0591069
242	0.0591662
243	0.0591265
244	0.0592392
245	0.0590862
246	0.0592339
247	0.0592302
248	0.0591407
249	0.059131
250	0.0592591
251	0.0591369
252	0.0591664
253	0.0592318
254	0.0592544
255	0.0591685
256	0.0594433
257	0.059351
258	0.0591224
259	0.0592018
260	0.0591877
261	0.0591654
262	0.0590493
263	0.0590592
264	0.0591208
265	0.0590505
266	0.0591872
267	0.0588567
268	0.0589351
269	0.058921
270	0.0588195
271	0.0588167
272	0.0588177
273	0.0587696
274	0.0587356
275	0.058977
276	0.0584591
277	0.0586126
278	0.0586011
279	0.0587249
280	0.0586283
281	0.0586312
282	0.0585268
283	0.0586126
284	0.058664
285	0.058588
286	0.0585244
287	0.0586034
288	0.0584738
289	0.058454
290	0.0584767
291	0.0583675
292	0.0583724
293	0.0583501
294	0.0583333
295	0.0582357
296	0.0582583
297	0.0581468
298	0.0579513
299	0.0579803
300	0.0578993
301	0.0577472
302	0.0578805
303	0.0579004
304	0.0577756
305	0.0577958
306	0.0578779
307	0.05777
308	0.0577179
309	0.0577978
310	0.0579186
311	0.0579494
312	0.0579714
313	0.0580398
314	0.0581585
315	0.0582668
316	0.0584975
317	0.0584326
318	0.0587704
319	0.0589674
320	0.058964
321	0.0591862
322	0.0592186
323	0.0592806
324	0.0594366
325	0.0594833
326	0.0595615
327	0.0594568
328	0.0596497
329	0.0594552
330	0.0596386
331	0.0593293
332	0.0594228
333	0.0593698
334	0.0591597
335	0.0590524
336	0.0590834
337	0.0587844
338	0.0586796
339	0.0587484
340	0.0586302
341	0.0583004
342	0.0582915
343	0.0582159
344	0.0581459
345	0.0578936
346	0.0579271
347	0.0577557
348	0.0575743
349	0.0575455
350	0.0575451
351	0.0575
352	0.0573719
353	0.0574219
354	0.0571851
355	0.0572186
356	0.0572844
357	0.0570373
358	0.0570137
359	0.0569377
360	0.0569814
361	0.0569416
362	0.0568661
363	0.0568198
364	0.0566856
365	0.0567017
366	0.0568213
367	0.0567305
368	0.0566428
369	0.0565209
370	0.0566477
371	0.0565686
372	0.0565734
373	0.0565408
374	0.0564816
375	0.0565356
376	0.0564314
377	0.0564196
378	0.0564251
379	0.0564064
380	0.0563765
381	0.0563847
382	0.0562411
383	0.0563869
384	0.0563033
385	0.0563298
386	0.0562377
387	0.0563447
388	0.0561906
389	0.056147
390	0.0561631
391	0.0561171
392	0.0561242
393	0.0561438
394	0.0561582
395	0.0561711
396	0.056033
397	0.0560946
398	0.056085
399	0.0560768
400	0.0560569
401	0.0561079
402	0.0559972
403	0.056008
404	0.0558867
405	0.0559206
406	0.0559858
407	0.0558476
408	0.0558443
409	0.0559139
410	0.0559066
411	0.055824
412	0.0558602
413	0.0558189
414	0.055813
415	0.0557613
416	0.0557209
417	0.0557796
418	0.0558125
419	0.0557663
420	0.055718
421	0.0556141
422	0.0556869
423	0.0557165
424	0.0556558
425	0.0557428
426	0.0556581
427	0.0556753
428	0.0557982
429	0.0556583
430	0.0556139
431	0.0557631
432	0.0556553
433	0.0557172
434	0.0556534
435	0.0555894
436	0.0556115
437	0.0556291
438	0.0556983
439	0.0555674
440	0.0556367
441	0.0555973
442	0.0556088
443	0.0555244
444	0.0555587
445	0.0554658
446	0.0556038
447	0.0556318
448	0.055542
449	0.0555509
450	0.0555477
451	0.0555209
452	0.0556094
453	0.0555538
454	0.0555304
455	0.0555765
456	0.0554884
457	0.0554975
458	0.0556134
459	0.0554458
460	0.0556303
461	0.0556131
462	0.055542
463	0.0555569
464	0.0556206
465	0.0555503
466	0.0556116
467	0.0555992
468	0.0554701
469	0.0555358
470	0.0554797
471	0.0555048
472	0.0555682
473	0.0555109
474	0.055492
475	0.0554342
476	0.0555122
477	0.0555473
478	0.0554448
479	0.0554782
480	0.0556529
481	0.0555631
482	0.0555373
483	0.0555538
484	0.0555
485	0.0555712
486	0.0554845
487	0.0554423
488	0.0555792
489	0.055438
490	0.0555282
491	0.0555189
492	0.0554927
493	0.0555674
494	0.0556429
495	0.0554399
496	0.0556054
497	0.0556921
498	0.0555374
499	0.055576
500	0.0555698
501	0.0555587
502	0.0554676
503	0.0555198
504	0.0555213
505	0.0555086
506	0.0555136
507	0.0554552
508	0.0555333
509	0.0555293
510	0.0555476
511	0.0555324
512	0.0555536
513	0.0555715
514	0.0556233
515	0.0554883
516	0.0554567
517	0.0555357
518	0.0554937
519	0.0556176
520	0.0555841
521	0.0555715
522	0.0555562
523	0.0555545
524	0.0555223
525	0.0555841
526	0.0554482
527	0.0555834
528	0.0555138
529	0.055489
530	0.0556459
531	0.0555205
532	0.0555311
533	0.0556295
534	0.0555881
535	0.0556277
536	0.0555048
537	0.0555413
538	0.0557386
539	0.0555697
540	0.0556957
541	0.0555189
542	0.0556065
543	0.0556251
544	0.055479
545	0.0555238
546	0.0555492
547	0.0555217
548	0.0555694
549	0.05556
550	0.0555304
551	0.0555368
552	0.0556468
553	0.0555707
554	0.0555934
555	0.0555748
556	0.055496
557	0.0555484
558	0.0556686
559	0.055599
560	0.0556244
561	0.0556921
562	0.0556179
563	0.0555977
564	0.0556695
565	0.0556303
566	0.0555897
567	0.0556605
568	0.0555526
569	0.0555627
570	0.0555305
571	0.0556763
572	0.0555735
573	0.0556075
574	0.0556091
575	0.055637
576	0.0556158
577	0.0555891
578	0.0555375
579	0.0555787
580	0.055615
581	0.055549
582	0.0556364
583	0.0555723
584	0.0557019
585	0.0555767
586	0.0555889
587	0.0557514
588	0.0557008
589	0.0557034
590	0.055655
591	0.0556812
592	0.0555741
593	0.0556468
594	0.0556389
595	0.055553
596	0.0556285
597	0.0556577
598	0.0555701
599	0.0556075
600	0.0555402
601	0.0556003
602	0.0556558
603	0.0556329
604	0.0556532
605	0.0556921
606	0.0557324
607	0.0556679
608	0.055537
609	0.0556635
610	0.0556615
611	0.0556249
612	0.0557278
613	0.0556753
614	0.0557312
615	0.0557322
616	0.0556307
617	0.05574
618	0.0557316
619	0.0555716
620	0.0557063
621	0.0556683
622	0.0556494
623	0.0557293
624	0.0556212
625	0.0556771
626	0.0556427
627	0.0555838
628	0.0556622
629	0.0556208
630	0.0556092
631	0.0555883
632	0.0556719
633	0.0556145
634	0.0556914
635	0.0557079
636	0.055804
637	0.0557035
638	0.0556408
639	0.0555846
640	0.0557385
641	0.0556586
642	0.0557085
643	0.0556575
644	0.0557285
645	0.0556465
646	0.0556755
647	0.0557193
648	0.0556226
649	0.0557594
650	0.0555663
651	0.0555487
652	0.055552
653	0.0557368
654	0.0557521
655	0.0556737
656	0.0557009
657	0.055771
658	0.0556456
659	0.0556636
660	0.0558702
661	0.0557735
662	0.0556966
663	0.055658
664	0.0556991
665	0.0556597
666	0.0556917
667	0.0557283
668	0.0557358
669	0.0556201
670	0.0556713
671	0.0557894
672	0.0556633
673	0.0556712
674	0.0557273
675	0.0556746
676	0.0557382
677	0.0556514
678	0.0557312
679	0.0557898
680	0.0557266
681	0.0556905
682	0.0558392
683	0.0556707
684	0.0557322
685	0.0557966
686	0.0556408
