# Background,
m,-0.0039015500709461055
b,0.020822149555806222

# Peak 1,
h1,2.878145927299104
mu1,0.3118779465641721
sigma1,0.027131104505741088
tau1,0.08240142987632158

# Peak 2,
h2,0.22868661375799007
mu2,0.4773326555098844
sigma2,0.021078243739112427
tau2,0.0009912048239791656

