#frame	 avgInt
255	0.033209
256	0.0332905
257	0.0332781
258	0.033347
259	0.0331907
260	0.0332491
261	0.0332714
262	0.0333726
263	0.033207
264	0.0332598
265	0.0333366
266	0.0334647
267	0.0331624
268	0.0333007
269	0.0332613
270	0.0333772
271	0.0332848
272	0.03343
273	0.033295
274	0.0333783
275	0.033318
276	0.0333582
277	0.0333212
278	0.0333848
279	0.0336
280	0.0334703
281	0.0335077
282	0.0334067
283	0.0335539
284	0.0335505
285	0.0334595
286	0.0335315
287	0.0334932
288	0.0335237
289	0.0335414
290	0.0334658
291	0.0334909
292	0.0335588
293	0.0333371
294	0.0334372
295	0.0334585
296	0.033613
297	0.0335087
298	0.0335718
299	0.0335676
300	0.033618
301	0.0337217
302	0.033749
303	0.0338648
304	0.033822
305	0.0340255
306	0.0341044
307	0.0342602
308	0.0346114
309	0.0345391
310	0.0350857
311	0.0349257
312	0.0353993
313	0.0357997
314	0.0363389
315	0.0366798
316	0.0371313
317	0.0374495
318	0.037666
319	0.0382231
320	0.0385641
321	0.0389022
322	0.0392258
323	0.0393643
324	0.0396308
325	0.0398143
326	0.040117
327	0.0399472
328	0.0401473
329	0.0400225
330	0.0399403
331	0.0400741
332	0.0398919
333	0.0398054
334	0.0397469
335	0.0396657
336	0.0393144
337	0.0389337
338	0.0388684
339	0.0386275
340	0.0385062
341	0.0384756
342	0.0381252
343	0.0377965
344	0.0378677
345	0.0375953
346	0.0371982
347	0.0371674
348	0.0369659
349	0.0368875
350	0.0365185
351	0.0365866
352	0.0364663
353	0.0362474
354	0.036227
355	0.0358519
356	0.0357789
357	0.0358143
358	0.0356526
359	0.0356686
360	0.0354122
361	0.0355045
362	0.0354182
363	0.0354284
364	0.0351096
365	0.0351384
366	0.0351692
367	0.0352066
368	0.035062
369	0.0350255
370	0.0350723
371	0.0348858
372	0.034877
373	0.0348392
374	0.0348534
375	0.0346669
376	0.0348823
377	0.0345345
378	0.0346474
379	0.0345775
380	0.0345758
381	0.034663
382	0.0345119
383	0.0344678
384	0.0345898
385	0.0344384
386	0.0344157
387	0.03435
388	0.0344127
389	0.0343126
390	0.0342219
391	0.0343118
392	0.0341209
393	0.034117
394	0.0342376
395	0.0340695
396	0.0341196
397	0.0341774
398	0.0341146
399	0.0340743
400	0.0340654
401	0.0340578
402	0.0340491
403	0.0338288
404	0.0339712
405	0.0339332
406	0.034048
407	0.0338588
408	0.0338696
409	0.0337073
410	0.033686
411	0.0337009
412	0.0336998
413	0.0337979
414	0.0336562
415	0.0336388
416	0.0337516
417	0.0335162
418	0.0334095
419	0.0336056
420	0.0335926
421	0.033287
422	0.0334927
423	0.033545
424	0.0334457
425	0.0336281
426	0.0334857
427	0.0334557
428	0.0334121
429	0.0334814
430	0.0334075
431	0.0334477
432	0.0333321
433	0.033312
434	0.033433
435	0.0334328
436	0.0334301
437	0.0335487
438	0.0331793
439	0.0333319
440	0.0332883
441	0.0331731
442	0.0332934
443	0.0333386
444	0.033381
445	0.0334202
446	0.033189
447	0.0333356
448	0.0333168
449	0.0334479
450	0.0331918
451	0.0331831
452	0.0332635
453	0.0333311
454	0.0332686
455	0.0332239
456	0.0331495
457	0.033267
458	0.0330709
459	0.0333365
460	0.0331461
461	0.0332073
462	0.0332219
463	0.0333915
464	0.0332477
465	0.0331977
466	0.033328
467	0.0332197
468	0.0330968
469	0.0331463
470	0.0332897
471	0.0330813
472	0.0331384
473	0.0330626
474	0.0331532
475	0.0331894
476	0.0332732
477	0.0332269
478	0.0331578
479	0.0332843
480	0.0331562
481	0.0331626
482	0.0333242
483	0.033108
484	0.0332336
485	0.0332371
486	0.0333393
487	0.0332047
488	0.0332576
489	0.0331681
490	0.0332005
491	0.0332559
492	0.0331613
493	0.0331417
494	0.0331339
495	0.0331039
496	0.0331824
497	0.0332649
498	0.0331243
499	0.0331657
500	0.0331963
501	0.0331578
502	0.0332712
503	0.0332188
504	0.0331886
505	0.0330766
506	0.0332173
507	0.0331429
508	0.0331114
509	0.0331167
510	0.0332913
511	0.0330514
512	0.0332121
513	0.0332685
514	0.0330744
515	0.033148
516	0.0332004
517	0.0330843
518	0.0332608
519	0.0331048
520	0.033158
521	0.0331684
522	0.0331388
523	0.0331416
524	0.0331563
525	0.0331363
526	0.033038
527	0.0331016
528	0.0331585
529	0.0330903
530	0.0331168
531	0.0332366
532	0.0333738
533	0.0331865
534	0.0330674
535	0.0331245
536	0.0330875
537	0.0331469
538	0.0331086
539	0.0330828
540	0.0333455
541	0.0330874
542	0.0331549
543	0.0331922
544	0.0333383
545	0.0330919
546	0.0331315
547	0.0331743
548	0.0330967
549	0.0331668
550	0.0330692
551	0.0331207
552	0.0330019
553	0.0331632
554	0.0332127
555	0.0330735
556	0.0330976
557	0.0331728
558	0.0331172
559	0.033201
560	0.0333251
561	0.033039
562	0.0330791
563	0.0331115
564	0.0330806
565	0.033301
566	0.0330773
567	0.033083
568	0.0331119
569	0.0332289
570	0.0331938
571	0.0331072
572	0.0330736
573	0.033143
574	0.0329865
575	0.0331864
576	0.033084
577	0.0332302
578	0.0331476
579	0.0331241
580	0.0329978
581	0.0331887
582	0.0331768
583	0.0332612
584	0.0331039
585	0.0331177
586	0.0331169
587	0.0330109
588	0.0331228
589	0.033199
590	0.0332173
591	0.0332465
592	0.0332125
593	0.0329684
594	0.0329856
595	0.0331692
596	0.0331041
597	0.0330898
598	0.0331415
599	0.0330497
600	0.0330613
601	0.0330084
602	0.0330857
603	0.0330429
604	0.033072
605	0.0331016
606	0.0332543
607	0.0331687
608	0.0330701
609	0.0332336
610	0.032987
611	0.033181
612	0.0332206
613	0.0331011
614	0.0330496
615	0.0330968
616	0.0330818
617	0.0330129
618	0.0332453
619	0.0330837
620	0.0330104
621	0.0329968
622	0.033175
623	0.0332184
624	0.0331196
625	0.0332485
626	0.0330618
627	0.0332589
628	0.0331319
629	0.0331664
630	0.0329985
631	0.0330631
632	0.033159
633	0.0331322
634	0.0331727
635	0.033072
636	0.0332452
637	0.0330724
638	0.0330913
639	0.0330799
640	0.0332935
641	0.0332462
642	0.0332654
643	0.0331642
644	0.033277
645	0.0330443
646	0.0332311
647	0.0331296
648	0.033141
649	0.0330712
650	0.0330476
651	0.0330203
652	0.0332079
653	0.0331663
654	0.0331943
655	0.0331486
656	0.0331988
657	0.033097
658	0.0331707
659	0.0331446
660	0.0331047
661	0.0331668
662	0.0329605
663	0.0332491
664	0.0331256
665	0.0331235
666	0.0331082
667	0.0331572
668	0.0331664
669	0.0331561
670	0.0331969
671	0.0330666
672	0.0330897
673	0.0330527
674	0.0329946
675	0.0331448
676	0.0331989
677	0.0332331
678	0.0331647
679	0.0330701
680	0.0331411
681	0.0331607
682	0.0330719
683	0.0332822
684	0.0331205
685	0.0332289
686	0.0330828
