#frame	 avgInt
210	0.038114
211	0.0384985
212	0.0388214
213	0.0390604
214	0.0389292
215	0.0393895
216	0.0396244
217	0.0396365
218	0.039703
219	0.0401979
220	0.0401579
221	0.0405099
222	0.0410199
223	0.0403024
224	0.0406612
225	0.04092
226	0.0411912
227	0.04093
228	0.0411247
229	0.0416107
230	0.0413206
231	0.0417148
232	0.0410072
233	0.0413807
234	0.0417051
235	0.0418219
236	0.0415286
237	0.0416867
238	0.0417203
239	0.0418282
240	0.0419936
241	0.0414072
242	0.0413486
243	0.0414823
244	0.0417381
245	0.0415544
246	0.0414811
247	0.0412749
248	0.0413995
249	0.0412337
250	0.0411157
251	0.0409889
252	0.0408955
253	0.0408186
254	0.0408988
255	0.0406702
256	0.0405907
257	0.0403448
258	0.040429
259	0.0404391
260	0.0399496
261	0.0400064
262	0.0398102
263	0.0397556
264	0.0397012
265	0.0397177
266	0.0395074
267	0.0393328
268	0.0394709
269	0.0390522
270	0.0391928
271	0.0390413
272	0.0389298
273	0.0385911
274	0.0386271
275	0.0386441
276	0.03856
277	0.0387102
278	0.0384127
279	0.0383749
280	0.0380662
281	0.0382434
282	0.0380504
283	0.0379834
284	0.0380409
285	0.0380977
286	0.0378509
287	0.0376883
288	0.0377173
289	0.0375868
290	0.0375866
291	0.0374064
292	0.0374718
293	0.0374182
294	0.0372951
295	0.0371361
296	0.0371032
297	0.0371053
298	0.0368297
299	0.036787
300	0.0369331
301	0.0367973
302	0.0366937
303	0.0365993
304	0.0366342
305	0.0366043
306	0.036455
307	0.0364475
308	0.0365006
309	0.0365168
310	0.0364753
311	0.0365085
312	0.0364938
313	0.0366144
314	0.0366885
315	0.0364913
316	0.0366556
317	0.0366735
318	0.0368567
319	0.0367456
320	0.0366939
321	0.0367136
322	0.0367572
323	0.0368848
324	0.0365704
325	0.0367428
326	0.0367785
327	0.0367692
328	0.0366644
329	0.036739
330	0.0366503
331	0.0366206
332	0.0365509
333	0.0361665
334	0.0362923
335	0.0363097
336	0.0362624
337	0.0361607
338	0.0359666
339	0.0359687
340	0.0356612
341	0.0357428
342	0.0354314
343	0.0353569
344	0.0354332
345	0.0352991
346	0.0351438
347	0.0352001
348	0.0352001
349	0.034942
350	0.0350432
351	0.0348026
352	0.0347194
353	0.0347432
354	0.0346519
355	0.0345474
356	0.0345595
357	0.0344233
358	0.0343533
359	0.034468
360	0.0344743
361	0.034515
362	0.0342915
363	0.0343552
364	0.0342349
365	0.034292
366	0.034146
367	0.0342122
368	0.0342062
369	0.034134
370	0.034113
371	0.0341102
372	0.0340292
373	0.0340372
374	0.0340465
375	0.0338771
376	0.0338277
377	0.0338539
378	0.0338753
379	0.0338992
380	0.033758
381	0.0337367
382	0.033861
383	0.0337885
384	0.0336435
385	0.0335914
386	0.0336745
387	0.0337065
388	0.0336799
389	0.0335621
390	0.0336853
391	0.0336401
392	0.033543
393	0.0336009
394	0.0334671
395	0.0335878
396	0.0335828
397	0.0334885
398	0.0335696
399	0.0335079
400	0.033569
401	0.033445
402	0.033486
403	0.033516
404	0.0333753
405	0.0333793
406	0.0334457
407	0.0332912
408	0.0334807
409	0.0332144
410	0.0332505
411	0.0334001
412	0.0332709
413	0.0333574
414	0.0332425
415	0.0333173
416	0.0332557
417	0.0331888
418	0.0331385
419	0.0332478
420	0.0330964
421	0.0331489
422	0.0331502
423	0.0332372
424	0.0332145
425	0.0332365
426	0.0331662
427	0.0331586
428	0.0331632
429	0.0332119
430	0.0331591
431	0.0331859
432	0.0331444
433	0.0332985
434	0.0330491
435	0.0329836
436	0.033066
437	0.0331373
438	0.0331865
439	0.0331586
440	0.0331512
441	0.0330505
442	0.0329705
443	0.0330653
444	0.033163
445	0.0329865
446	0.0330624
447	0.0330371
448	0.0330512
449	0.0329167
450	0.0328321
451	0.0328615
452	0.0330565
453	0.0331
454	0.0330707
455	0.0331347
456	0.0331447
457	0.0330089
458	0.0330865
459	0.0329927
460	0.032872
461	0.032893
462	0.032941
463	0.0330872
464	0.0329803
465	0.0330292
466	0.0330595
467	0.0331142
468	0.0331628
469	0.0329955
470	0.0330183
471	0.03313
472	0.0328571
473	0.0329669
474	0.0330988
475	0.0329946
476	0.0330461
477	0.0329469
478	0.0331488
479	0.0331867
480	0.0329957
481	0.0331105
482	0.0329219
483	0.0329374
484	0.0330049
485	0.0330801
486	0.0330038
487	0.0330446
488	0.0329827
489	0.0330395
490	0.0330955
491	0.0330819
492	0.0329334
493	0.0331421
494	0.0331836
495	0.0329172
496	0.0330753
497	0.0330465
498	0.0330098
499	0.0330895
500	0.033071
501	0.0330085
502	0.0331062
503	0.0329852
504	0.0330061
505	0.0329872
506	0.0329858
507	0.0330833
508	0.0331134
509	0.0329427
510	0.0330762
511	0.0329115
512	0.0329709
513	0.032971
514	0.0331073
515	0.0330704
516	0.0328675
517	0.0330401
518	0.0330395
519	0.0328733
520	0.0329627
521	0.0331009
522	0.0331213
523	0.0329272
524	0.0330369
525	0.0330301
526	0.0330619
527	0.0329652
528	0.033045
529	0.0330502
530	0.0330306
531	0.0330327
532	0.0330695
533	0.0329525
534	0.0330681
535	0.0330053
536	0.032919
537	0.033006
538	0.0330628
539	0.0330659
540	0.0330517
541	0.0330238
542	0.0330706
543	0.0331545
544	0.0329277
545	0.0329995
546	0.0330823
547	0.0329303
548	0.0329314
549	0.0329925
550	0.0330536
551	0.0329794
552	0.0330544
553	0.0330447
554	0.0329776
555	0.0330873
556	0.0329735
557	0.0329374
558	0.0331346
559	0.0329881
560	0.0329229
561	0.0330034
562	0.0330973
563	0.0329558
564	0.0329921
565	0.0330335
566	0.0330579
567	0.0330124
568	0.0331516
569	0.0329959
570	0.0329001
571	0.033021
572	0.0330545
573	0.0330007
574	0.0329197
575	0.033047
576	0.0330816
577	0.0331079
578	0.0330753
579	0.0330458
580	0.0329913
581	0.0329244
582	0.0329071
583	0.0330213
584	0.0330227
585	0.0330183
586	0.0329957
587	0.0328764
588	0.0329952
589	0.0330484
590	0.0330313
591	0.0329657
592	0.0331131
593	0.0328684
594	0.0330173
595	0.0330637
596	0.0329542
597	0.0328296
598	0.03299
599	0.0329592
600	0.033007
601	0.032955
602	0.0329955
603	0.0330396
604	0.0330108
605	0.0329375
606	0.0328599
607	0.0329912
608	0.033015
609	0.0329825
610	0.0331222
611	0.0331073
612	0.0330016
613	0.0330754
614	0.0329893
615	0.0329948
616	0.0330053
617	0.0330133
618	0.0329483
619	0.0331367
620	0.0329891
621	0.032915
622	0.0329358
623	0.0330919
624	0.032896
625	0.0330426
626	0.032973
627	0.0331336
628	0.0330868
629	0.0329045
630	0.0329015
631	0.0329723
632	0.0331189
633	0.0331553
634	0.0330546
635	0.0329987
636	0.0330278
637	0.0330414
638	0.0329367
639	0.0330266
640	0.0329548
641	0.0329762
642	0.0331273
643	0.0329932
644	0.0330842
645	0.0329499
646	0.0330221
647	0.0330302
648	0.0330217
649	0.0330693
650	0.0329593
651	0.0329734
652	0.0329471
653	0.032996
654	0.0330291
655	0.0331423
656	0.0330047
657	0.0329552
658	0.0329052
659	0.0330416
660	0.0330953
661	0.03299
662	0.0330178
663	0.0330584
664	0.0330934
665	0.0330181
666	0.0329993
667	0.0330887
668	0.0330383
669	0.0329448
670	0.03322
671	0.0329086
672	0.0330788
673	0.033113
674	0.0329819
675	0.0329353
676	0.0331169
677	0.0330139
678	0.0330442
679	0.0329603
680	0.0329636
681	0.0330334
682	0.033007
683	0.0329468
684	0.0328795
685	0.0330955
686	0.0329277
